1,1,1,27,7,27,1,1,1,56,28,16,16,16,16,16,12,12,12,12,1,1,1,1,1,1,1,1,1,31,372,14,2,1,2,3,3,431,436,2,35,366,30,1,1,1,10,1,1,1,16,117,118,1,22,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,29,5,29,1,1,1,66,28,16,16,16,16,16,12,12,12,12,1,1,1,1,1,1,1,1,1,31,378,81,64,3,4,3,10,434,189,5,35,146,59,31,3,7,10,1,1,1,16,123,108,1,22,3,2,4,3,2,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,30,6,30,1,1,1,42,28,16,16,16,16,16,12,12,12,12,1,1,1,1,1,1,1,1,1,31,379,7,5,3,4,3,8,435,437,30,35,450,108,75,3,10,10,1,1,1,16,30,101,1,22,3,2,4,23,2,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,4,4,1,1,1,7,28,16,16,16,16,16,12,12,12,12,1,1,1,1,1,1,1,1,1,31,108,96,79,3,4,3,1,122,438,15,35,338,17,7,1,6,10,1,1,1,16,116,110,1,22,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,5,1,5,1,1,1,43,28,16,16,16,16,16,12,12,12,12,1,1,1,1,1,1,1,1,1,31,309,130,112,3,7,3,1,224,439,13,35,135,80,49,3,5,10,1,1,1,16,106,108,1,22,3,20,4,3,2,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,2,6,1,1,1,88,28,16,16,16,16,16,12,12,12,12,1,1,1,1,1,1,1,1,1,31,310,131,113,3,7,3,14,348,439,14,35,158,111,76,3,4,10,1,1,1,16,110,109,1,22,3,2,4,3,2,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,7,3,7,1,1,1,21,28,16,16,16,16,16,12,12,12,12,1,1,1,1,1,1,1,1,1,31,373,25,12,3,4,3,17,436,191,19,35,139,51,24,3,10,10,1,1,1,16,33,106,1,22,3,2,4,29,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,28,7,28,1,1,1,81,28,16,16,16,16,16,12,12,12,12,1,1,1,1,1,1,1,1,1,31,107,2,2,1,2,3,7,128,440,8,35,204,36,1,1,3,10,1,1,1,16,132,108,1,22,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,31,5,31,1,1,1,56,28,16,16,16,16,16,12,12,12,12,1,1,1,1,1,1,1,1,1,31,39,16,2,1,2,3,14,437,409,3,35,201,39,1,1,3,10,1,1,1,16,114,110,1,22,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,8,3,8,1,1,1,105,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,32,380,15,2,1,2,7,13,303,185,6,36,49,24,1,1,1,10,1,1,1,18,15,26,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
