34,1,548,5,5,2,1,0,0,0,1,0,4,0,0
35,1,549,1,1,4,4,4,0,1,1,0,0,0,0
60,2,550,2,2,6,0,4,0,1,1,0,0,0,0
18,2,551,1,1,1,9,2,1,1,1,0,0,0,0
39,3,552,7,7,2,6,4,1,1,1,0,0,0,1
62,2,553,2,2,0,9,0,0,1,1,0,0,0,0
18,2,554,1,1,1,9,1,0,0,1,0,0,0,0
8,2,555,1,1,4,0,4,0,1,1,0,9,4,0
14,2,556,1,1,1,10,2,0,1,1,0,19,0,0
10,2,557,2,2,1,4,1,0,0,1,0,0,5,0
4,2,558,0,0,0,7,0,0,0,1,0,16,0,0
17,2,559,0,0,1,5,1,0,0,1,0,7,0,1
33,2,560,5,5,1,3,1,0,0,1,0,4,0,1
27,2,561,1,1,0,2,4,1,1,1,0,0,0,0
7,1,562,0,0,1,3,1,0,0,1,0,8,0,1
22,2,563,1,1,0,2,3,3,0,1,0,17,0,0
16,6,564,3,3,1,1,1,0,0,4,0,3,0,0
23,2,565,8,8,4,4,4,0,1,1,0,0,5,0
31,1,566,1,1,4,6,0,0,0,1,0,7,0,0
33,2,567,3,3,2,1,4,0,0,1,0,29,0,0
27,2,568,1,1,0,6,3,0,0,1,0,0,0,0
49,2,569,1,1,1,3,1,0,0,1,0,0,0,0
41,2,570,2,2,0,5,3,0,0,1,0,30,0,0
5,2,571,7,7,1,6,1,0,0,1,12,0,0,1
37,2,572,9,9,0,3,0,0,1,1,0,20,0,0
31,2,573,0,0,1,1,2,0,0,1,0,0,0,1
32,5,574,15,15,0,11,3,0,0,1,0,13,0,0
35,1,575,6,6,2,5,4,0,1,1,0,7,0,0
50,4,576,0,0,0,3,0,0,1,1,0,0,0,0
51,1,577,5,5,1,6,1,0,0,1,0,3,0,0
55,5,578,5,5,1,11,1,0,0,1,0,6,0,1
28,2,579,1,1,1,5,1,0,0,1,0,0,0,1
19,2,580,1,1,1,6,1,0,0,1,0,0,0,0
37,2,581,1,1,1,9,1,0,0,1,0,0,0,0
8,1,582,0,0,0,10,0,0,0,1,0,0,0,0
26,2,583,5,5,0,5,3,0,1,1,0,27,0,0
31,2,584,5,5,0,0,0,0,0,1,0,8,0,0
32,2,585,2,2,0,4,3,0,0,1,0,0,0,0
7,2,586,12,12,1,6,1,0,0,1,5,47,0,1
28,6,587,0,0,2,3,0,0,0,1,0,5,0,0
9,5,588,1,1,1,11,1,0,0,1,0,0,0,0
42,5,589,1,1,1,11,2,2,1,1,0,0,0,0
52,2,590,8,8,0,7,0,0,0,1,0,17,0,1
8,2,591,0,0,1,3,1,0,0,8,0,0,10,1
11,2,256,0,0,0,0,3,0,1,1,0,0,0,0
37,2,592,1,1,0,5,3,0,0,1,0,0,0,0
11,5,593,5,5,0,11,4,3,1,1,0,13,0,0
9,1,594,10,10,1,3,1,0,0,1,3,4,0,1
15,2,595,5,5,0,10,0,0,0,0,0,0,0,0
6,2,596,0,0,0,3,0,0,1,1,0,3,0,0
