13992,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13993,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,4586,0,2
13993,166,1016,15,3060,1054,4,113,258,3297,1209,1543,1,2035,4188,1280,781,5335,3946,2472,882,3200,2,4587,1,2839
13994,0,0,0,605,0,0,0,0,0,871,27,0,79,4189,45,0,5336,3947,463,1,373,0,4588,0,461
13995,0,0,0,3061,0,0,0,0,0,1,1741,0,1304,4190,780,0,5337,3948,1,213,3201,0,4589,0,2840
13996,0,0,0,2635,1006,0,0,0,0,585,1469,0,288,4191,1,0,5338,3949,1,16,2696,0,4590,0,2393
13997,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13998,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13999,0,1182,0,1009,0,0,0,0,0,16,406,0,312,4192,1281,0,5339,267,1,1,3202,0,4591,0,2841
14000,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,2452,0,1,1,2,0,0,0,2
