2290,0,0,0,707,0,0,0,0,541,280,118,0,456,703,362,0,868,678,516,16,619,0,769,0,2
2291,0,0,0,708,0,0,0,0,542,1,390,0,457,0,363,0,869,0,517,222,620,0,0,0,2
2292,0,0,0,709,0,0,0,0,211,1,2,0,2,0,1,0,870,0,1,1,2,0,0,0,522
2293,0,0,0,409,0,0,0,0,543,68,0,0,104,704,110,0,871,679,518,1,13,0,770,0,523
2294,0,0,0,710,0,0,0,0,0,1,391,0,458,0,1,0,872,0,1,1,621,0,0,0,524
2295,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
2296,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
2297,0,0,0,659,191,0,0,0,544,10,58,0,433,705,364,121,873,680,1,72,622,0,771,0,525
2298,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
2299,0,207,0,711,0,0,0,0,0,1,2,0,459,706,104,0,874,681,519,1,89,0,772,0,526
