21646,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
21647,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
21648,0,1718,0,4128,0,0,0,0,5055,68,50,0,2791,6354,4,0,8018,0,3402,1,4644,0,6996,0,4150
21649,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
21650,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
21651,0,1719,0,639,1869,0,0,0,0,1,15,0,424,6355,29,0,8019,6046,3403,1,2260,0,6997,0,4151
21652,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
21653,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
21654,0,0,0,4129,0,0,0,0,5056,68,7,0,54,5158,917,0,8020,6047,73,76,4645,0,6998,0,2024
21655,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
