23571,0,0,0,318,0,0,0,0,5484,1740,952,0,164,6893,231,0,8678,6550,3616,1536,2,0,7602,0,4446
23572,0,0,0,534,2006,0,0,0,0,1,15,0,354,6894,85,0,8679,6551,50,102,3997,0,7603,0,369
23573,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
23574,0,0,0,2,0,0,0,0,0,1,2,0,2965,0,1,0,3,0,1,1,2,0,0,0,474
23575,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
23576,0,0,0,2,0,0,0,0,5485,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
23577,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
23578,0,0,0,46,0,0,0,0,5486,1741,0,0,2966,6895,1,0,8680,6552,944,36,4990,0,7604,0,4447
23579,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
23580,0,0,0,427,0,0,0,0,5487,77,0,0,26,6896,1831,0,8681,6553,325,1537,4991,0,7605,0,2
