17414,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
17415,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
17416,0,439,0,588,1530,0,0,0,0,1,15,0,13,5131,64,0,6559,4857,418,1,159,0,5645,0,3467
17417,0,0,0,3584,0,0,0,0,4086,1,2044,0,326,5132,1473,0,2686,4858,1,1,13,0,5646,0,2
17418,237,1450,0,3585,1531,0,0,0,4087,978,128,0,2379,5133,74,962,6560,4859,2903,1213,24,0,5647,0,3468
17419,0,1451,0,3586,0,0,0,0,0,1387,2045,0,2,5134,1,0,6561,4860,1,16,63,0,5648,0,2
17420,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
17421,0,0,0,679,0,0,0,0,4088,8,232,0,40,5135,1474,0,6562,4861,605,1,3850,0,0,0,2
17422,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
17423,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
