13211,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13212,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13213,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13214,0,0,0,427,0,0,0,0,3108,77,0,0,26,3944,1225,0,5036,3717,304,113,3044,0,4330,0,2
13215,0,0,0,820,0,0,0,0,0,117,421,0,79,3945,205,738,5037,3718,803,36,3045,0,4331,0,2
13216,0,1123,0,567,1136,0,0,0,0,1,15,0,27,3946,1,0,5038,3719,402,1,3046,0,4332,0,393
13217,0,0,0,2927,1137,0,0,248,3109,325,38,0,59,3947,103,0,5039,3720,1450,102,3047,0,4333,0,2693
13218,0,0,0,842,0,0,0,0,0,3,18,0,63,0,1,0,5040,0,1,1,2,0,0,0,2
13219,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13220,180,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
