16199,0,1366,0,3409,0,0,0,0,0,1,1936,0,581,0,1,0,6143,0,2747,1,149,0,0,0,2
16200,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
16201,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
16202,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,3262
16203,0,0,0,3410,0,0,0,0,0,19,7,0,1642,4821,9,0,6144,4552,2748,17,3623,0,5289,0,3263
16204,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
16205,0,0,0,3411,0,0,0,0,0,56,38,0,2259,4822,187,0,6145,4553,468,17,31,0,5290,0,3264
16206,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
16207,0,0,0,678,0,0,0,0,3819,1,7,0,1,0,1406,902,6146,0,2749,1141,3624,0,0,0,2
16208,0,0,0,1580,0,0,0,295,163,71,1760,0,104,4823,1,0,6147,4554,2750,76,3625,0,5291,0,983
