22639,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,6307,1,1,2,0,0,0,2
22640,0,0,0,523,0,0,0,0,0,86,2449,0,2891,6639,1774,1217,6824,267,3509,1140,3747,0,7310,0,4284
22641,0,0,0,2,0,0,0,0,5284,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
22642,0,0,0,984,0,0,0,0,5285,30,2450,0,13,6640,1775,0,8358,6308,3510,1,4828,0,7311,0,4285
22643,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
22643,166,1016,15,4257,1940,4,113,223,5286,1695,2451,1,2892,6641,1111,681,8359,6309,3511,1493,4829,2,7312,1,4286
22644,0,0,0,168,0,0,0,0,5287,304,34,0,79,6642,174,0,8360,6310,401,34,4830,0,7313,0,2
22645,0,1782,0,1734,1941,0,0,0,0,137,128,0,2,6643,1,0,8361,0,1,33,4831,0,7314,0,2
22646,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,6311,1,1,4832,0,0,0,2
22647,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,6312,1,1,2,0,0,0,2
