13962,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13963,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13964,0,0,0,2035,0,0,0,0,3291,19,0,0,1323,4177,46,0,5324,3938,1585,1,87,0,4576,0,1763
13965,0,0,0,1110,0,0,0,0,3292,1,118,0,702,0,858,0,5325,0,2469,1000,3193,0,0,0,2
13966,0,0,0,2,0,0,0,0,0,1,2,0,2,4178,1,0,3,0,1,1,2,0,4577,0,2
13967,0,0,0,1095,0,0,0,0,0,400,166,0,26,4179,338,0,5326,3939,817,1,3194,0,4578,0,2833
13968,0,0,0,2,0,0,0,0,0,1,2,0,2,4180,1,0,3,0,1,1,2,0,0,0,2
13969,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13970,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
13971,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
