8790,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
8791,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
8792,0,0,0,1074,0,0,0,0,2064,1,104,0,1356,0,1,0,3321,0,1632,113,2106,0,0,0,2
8793,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
8794,0,0,0,265,0,0,0,0,0,1,1163,0,2,0,228,0,3322,0,1,1,2,0,0,0,2
8795,0,0,0,2,0,0,0,0,2065,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
8796,117,724,0,2093,751,0,0,0,0,809,95,0,1357,0,250,0,3323,0,1633,109,252,0,0,0,1816
8797,0,0,0,2,0,0,0,0,2066,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
8798,0,0,0,2,0,0,0,0,0,1,2,0,2,0,1,0,3,0,1,1,2,0,0,0,2
8799,0,0,0,1115,0,0,0,0,0,1,27,0,24,0,884,0,3324,0,1634,279,96,0,0,0,1817
