5,6,1477,0,0,1,3,1,0,0,1,0,7,0,1
48,1,1478,7,7,1,3,1,0,0,1,0,4,0,0
19,6,1479,0,0,1,1,1,0,0,1,0,0,9,1
29,2,1480,0,0,2,4,0,2,0,1,0,0,28,0
34,2,1481,1,1,1,0,1,0,0,1,0,18,0,1
19,2,1482,0,0,1,0,2,0,1,43,0,6,0,0
15,2,1483,0,0,0,1,3,0,0,1,14,0,0,0
41,4,1484,4,4,0,4,3,1,0,1,0,46,0,0
33,4,1485,0,0,1,12,1,0,0,1,0,0,0,0
33,0,1486,4,4,2,4,0,0,1,1,0,0,0,0
10,2,1487,5,5,2,1,4,0,1,1,0,0,0,0
22,2,1488,5,5,0,8,3,0,1,1,0,0,0,0
51,4,1489,0,0,0,3,0,0,0,1,18,16,0,0
22,2,1490,5,5,0,2,0,1,0,1,0,12,0,0
39,2,1491,1,1,2,4,4,0,0,1,0,0,0,0
25,2,1492,1,1,1,9,1,0,0,1,0,0,0,0
7,2,1493,0,0,1,1,1,0,0,38,0,4,0,1
5,2,1494,1,1,2,1,4,0,1,1,0,30,0,0
33,2,1495,1,1,1,6,1,1,0,1,0,0,0,0
13,2,1280,12,12,1,9,1,0,0,1,0,0,0,1
25,2,1281,3,3,2,1,4,0,1,1,0,0,0,1
6,2,1496,12,12,1,7,1,1,0,1,0,29,0,1
1,2,1497,5,5,2,4,0,0,1,1,0,0,0,0
10,2,1498,6,6,0,3,0,0,1,1,0,0,0,0
14,2,1499,5,5,1,1,1,0,0,1,0,0,0,0
16,2,1500,1,1,1,9,1,0,0,1,0,0,0,0
24,2,1501,12,12,1,9,2,0,1,1,0,0,0,0
18,2,1502,1,1,4,4,0,1,0,1,0,0,0,0
51,0,1503,1,1,2,0,3,0,1,1,0,6,0,0
57,2,1504,10,10,1,3,1,0,0,1,33,20,0,0
0,4,1187,1,1,4,12,0,0,0,1,0,0,0,0
19,4,1505,5,5,1,6,1,0,0,1,0,0,0,0
62,5,1506,11,11,2,11,0,0,0,1,0,0,0,0
37,2,1507,0,0,1,6,1,0,0,1,0,0,0,0
41,2,1508,12,12,0,5,3,0,0,1,0,6,0,0
2,2,1509,0,0,1,0,1,0,0,1,0,0,0,0
30,2,1510,5,5,1,6,1,0,0,1,5,4,0,1
37,2,1511,12,12,0,9,4,0,1,1,0,0,0,0
11,2,1512,1,1,0,0,3,0,1,1,0,0,0,0
41,2,1513,12,12,0,2,3,0,0,1,0,27,0,0
20,2,1514,8,8,2,9,0,0,1,1,0,0,0,0
27,2,1515,5,5,0,0,0,0,1,1,0,0,0,0
57,2,1318,9,9,1,3,1,0,0,8,0,0,4,1
29,2,1516,15,15,2,7,4,1,0,1,0,0,0,0
11,2,1517,0,0,0,0,0,0,0,1,0,6,0,0
30,1,684,1,1,0,5,0,0,0,1,0,4,4,0
15,2,1518,1,1,0,7,0,0,0,1,0,31,0,0
26,2,1519,5,5,0,4,5,1,1,1,0,39,0,0
32,2,1520,15,15,0,2,3,0,0,1,0,40,0,0
23,2,62,5,5,1,6,1,0,0,1,0,0,0,0
54,5,1521,0,0,6,11,0,0,1,44,0,2,0,1
49,2,1522,8,8,1,12,1,0,0,1,0,0,0,0
9,3,1523,1,1,4,4,5,1,1,1,0,0,0,0
33,2,1524,5,5,0,4,0,1,1,1,0,7,32,0
31,2,659,5,5,1,8,1,0,0,1,0,0,0,0
39,2,1525,2,2,0,4,0,1,0,1,0,0,0,0
16,4,1526,0,0,1,6,1,0,0,1,0,0,0,0
22,5,1527,5,5,0,11,3,0,0,1,0,2,0,0
21,5,1528,0,0,0,11,3,1,1,1,0,0,2,0
29,2,1529,6,6,1,6,1,0,0,1,34,0,0,1
27,2,1530,5,5,0,4,3,0,0,1,0,6,0,0
21,2,1531,5,5,0,2,3,0,0,1,0,0,0,0
6,5,1532,12,12,4,11,3,0,0,18,0,0,0,0
7,2,1533,7,7,1,0,1,0,0,1,0,0,0,0
2,1,1534,1,1,0,8,0,0,0,1,0,10,0,0
27,0,1535,5,5,0,10,0,0,0,1,0,4,0,0
12,4,1536,0,0,0,3,0,0,0,1,0,4,0,0
60,5,1537,1,1,6,11,0,0,1,1,0,39,0,0
51,2,1538,1,1,1,5,1,0,0,1,0,4,0,1
8,2,1539,0,0,0,5,3,2,0,1,0,0,4,0
31,2,1540,0,0,1,5,1,0,0,1,0,4,0,0
0,2,1541,1,1,2,0,0,0,0,45,0,0,0,1
25,1,1542,1,1,1,8,1,0,0,1,0,4,0,0
13,2,1543,5,5,1,6,1,0,0,1,0,3,0,1
49,2,1544,5,5,2,1,4,0,0,1,0,3,33,0
4,1,1545,1,1,2,6,3,0,0,1,0,0,0,0
24,2,1546,1,1,0,1,3,0,1,1,0,9,0,0
11,2,1547,0,0,0,0,0,0,1,1,0,0,0,0
55,2,1548,5,5,1,12,1,0,0,1,0,2,0,0
51,4,1549,0,0,1,3,1,0,0,1,0,0,0,0
22,5,1550,5,5,0,11,3,0,0,15,0,4,0,0
42,2,1551,3,3,1,3,1,0,0,7,0,4,4,1
2,1,1552,0,0,1,4,1,0,0,1,0,33,0,0
39,2,1553,1,1,0,3,0,0,0,1,0,8,0,1
39,4,1554,1,1,1,0,2,0,1,1,0,8,0,0
5,2,1555,0,0,0,5,0,1,1,1,0,0,0,0
21,2,1556,2,2,0,9,3,0,0,1,0,8,0,0
27,2,1557,0,0,0,5,0,0,0,1,0,4,0,0
10,2,1558,2,2,1,6,1,0,0,1,0,3,0,0
28,0,1559,1,1,2,1,0,0,1,1,0,4,0,0
24,0,1560,5,5,0,3,3,0,1,1,0,9,0,0
28,2,1561,1,1,1,9,1,1,0,1,0,0,0,1
34,0,1562,1,1,1,10,1,0,0,1,0,0,0,0
38,2,1563,1,1,1,0,1,0,0,1,0,7,0,0
18,5,1564,1,1,0,11,4,1,1,1,0,0,0,0
33,2,1565,1,1,4,6,3,0,0,1,0,0,0,0
0,2,1566,12,12,1,6,1,0,0,1,0,0,0,0
1,2,1567,5,5,2,4,4,2,0,1,0,0,13,0
50,1,1568,15,15,2,5,0,0,1,1,0,10,0,0
35,2,1569,6,6,1,3,2,0,1,1,0,6,0,1
23,2,1570,3,3,1,3,1,0,0,1,0,26,9,1
17,2,1571,1,1,1,9,1,0,0,1,0,0,0,1
51,2,1572,0,0,0,0,3,0,0,1,0,6,0,0
52,2,1573,1,1,1,3,1,0,0,1,0,0,0,1
34,2,1260,10,10,1,3,1,0,0,38,0,8,0,1
51,2,1574,5,5,1,1,2,0,1,1,0,7,0,0
12,2,1575,2,2,0,6,5,0,0,1,0,0,0,0
2,4,1576,1,1,1,7,1,0,0,1,0,0,0,0
25,1,1577,5,5,1,5,1,0,0,1,0,20,0,1
29,1,1578,1,1,1,1,1,0,0,1,12,3,0,1
5,2,1579,1,1,0,4,3,2,1,1,0,0,13,0
29,2,1580,5,5,1,1,1,0,0,1,0,0,0,0
8,2,1581,1,1,0,4,0,4,1,1,0,7,0,0
43,1,1582,10,10,1,3,1,0,0,1,0,7,0,1
49,2,1583,1,1,1,6,1,0,0,1,0,0,0,0
7,2,1584,0,0,1,5,2,0,1,7,0,8,0,1
23,2,1585,1,1,1,9,2,0,1,1,35,0,0,0
35,5,1586,6,6,1,11,2,1,1,1,0,49,22,0
0,2,1587,2,2,1,4,1,0,0,5,0,20,5,0
38,4,1588,1,1,2,4,0,0,1,1,0,27,0,0
13,0,1589,6,6,1,0,1,0,0,1,0,0,0,1
37,2,1590,11,11,0,8,0,0,0,1,0,7,5,0
5,2,1591,13,13,1,9,1,0,0,1,0,0,5,0
28,2,1592,5,5,1,1,1,0,0,1,0,4,0,1
37,2,1593,12,12,2,4,0,0,1,1,0,0,0,0
4,2,1594,1,1,0,5,0,0,1,46,0,17,0,0
14,6,1595,0,0,1,3,1,0,0,1,0,8,0,1
17,2,1596,1,1,1,9,1,0,0,3,0,4,0,1
7,2,1597,1,1,2,4,5,1,1,1,0,14,0,0
9,2,1598,0,0,1,3,1,0,0,1,0,3,0,1
25,2,1599,3,3,1,3,1,0,0,7,0,0,0,1
55,0,1600,3,3,1,3,1,0,0,39,0,7,0,1
42,1,1601,10,10,1,3,2,0,1,1,0,33,0,0
46,6,1602,1,1,1,0,2,0,1,1,0,9,0,1
39,2,1603,5,5,1,9,1,1,0,1,0,0,0,0
10,2,1604,1,1,1,5,1,0,0,1,0,0,0,0
18,2,342,0,0,1,1,1,0,0,1,0,16,0,1
19,2,1605,12,12,2,0,0,1,1,1,0,0,0,0
21,2,1606,5,5,0,2,3,0,0,1,0,9,0,0
35,1,1607,4,4,1,6,1,0,0,1,0,6,0,0
51,1,1608,1,1,0,5,3,0,0,1,0,0,0,0
14,4,1609,1,1,1,12,1,0,0,1,0,0,0,0
30,2,1610,1,1,1,6,1,1,0,1,0,0,0,1
29,2,1611,0,0,1,3,1,0,0,7,0,4,14,1
51,5,1612,1,1,4,11,4,0,1,1,0,0,0,0
33,2,1613,1,1,1,6,1,0,0,1,0,17,0,0
32,2,1614,5,5,0,5,3,0,0,1,0,2,0,0
42,1,1615,12,12,1,6,1,0,0,1,0,43,0,0
6,4,1616,1,1,1,6,1,0,0,1,36,0,0,0
29,2,1617,0,0,1,1,1,0,0,1,0,0,0,1
16,2,1618,0,0,0,3,0,0,0,1,0,0,0,0
57,2,1619,8,8,1,12,1,0,0,1,0,0,1,0
29,2,1620,1,1,1,2,1,1,0,1,0,0,0,0
0,5,1621,1,1,2,11,4,0,1,1,0,0,0,0
1,6,1622,5,5,1,5,1,0,0,1,0,8,0,1
18,2,1623,2,2,0,5,0,0,0,1,0,3,0,0
7,2,1624,1,1,1,0,1,0,0,1,0,0,0,0
34,2,1625,10,10,1,3,1,0,0,1,0,8,0,1
29,2,1626,6,6,1,5,1,0,0,8,0,0,0,1
16,2,1627,5,5,0,1,4,0,0,1,0,4,0,0
49,2,1628,8,8,1,6,1,0,0,47,0,0,0,0
22,2,1629,5,5,0,5,3,0,0,1,0,9,0,0
33,2,1630,6,6,1,0,2,0,1,1,0,0,14,1
16,2,1631,3,3,2,1,4,0,0,1,0,4,0,0
45,5,1632,1,1,1,11,1,0,0,1,0,0,4,1
27,2,1633,5,5,0,6,0,0,0,1,0,0,0,0
37,3,1634,5,5,1,6,1,0,0,1,0,4,0,0
12,2,1635,1,1,1,7,1,0,0,1,0,0,0,0
5,2,1636,1,1,2,4,4,0,1,1,0,30,0,0
51,2,1637,1,1,1,9,1,0,0,1,0,8,0,0
16,2,1638,0,0,1,1,1,0,0,38,0,8,0,1
