1,2,16269,1,1,4,0,5,0,1,1,0,0,0,0
20,2,6781,8,8,2,9,0,0,1,1,0,9,30,0
37,2,16270,1,1,1,9,1,0,0,1,0,0,5,0
22,2,16271,1,1,0,0,3,1,1,1,0,0,0,0
32,4,3953,12,12,0,12,3,0,1,1,0,40,0,0
14,2,11342,1,1,1,6,1,0,0,1,34,4,0,1
2,2,5387,5,5,2,0,4,0,1,1,0,0,0,0
13,6,16272,0,0,1,6,1,0,0,1,0,12,0,0
42,2,16199,5,5,2,12,0,0,0,1,0,0,0,0
18,1,16273,1,1,1,6,2,1,1,1,0,0,0,1
51,2,69,1,1,0,9,3,0,0,1,0,0,0,0
17,0,2201,0,0,1,1,1,0,0,1,0,0,7,1
24,2,4790,1,1,0,0,3,0,0,1,0,0,0,0
7,4,16274,1,1,2,0,4,1,1,1,0,0,0,0
39,2,16275,12,12,4,2,0,0,0,1,0,0,0,0
9,2,16276,3,3,1,3,1,0,0,1,0,0,0,1
21,7,16277,1,1,0,8,3,0,0,1,0,33,0,0
23,2,8380,5,5,2,6,4,0,0,1,0,55,0,0
3,1,16278,1,1,1,6,1,1,0,31,0,44,0,0
34,2,16279,1,1,2,0,4,0,1,1,31,15,0,0
15,2,15879,5,5,1,6,1,0,0,1,0,0,0,0
53,2,2229,0,0,0,3,0,2,0,1,0,0,0,0
39,2,6693,1,1,0,5,3,1,1,1,0,0,0,0
23,2,16280,5,5,2,12,0,0,0,1,0,20,0,0
33,2,11059,1,1,1,5,1,1,0,1,0,0,0,1
2,4,6407,3,3,0,3,0,0,0,1,0,15,0,0
18,5,16281,10,10,0,11,0,2,0,55,0,3,29,1
5,2,16282,1,1,1,8,1,0,0,1,0,6,0,0
3,0,6151,3,3,1,1,1,0,0,1,0,20,0,1
20,2,16283,0,0,1,3,1,0,0,1,0,0,0,1
32,2,16284,2,2,0,2,3,0,0,1,0,12,0,0
29,2,16285,1,1,1,6,1,1,0,1,0,0,4,0
1,2,16286,5,5,2,10,0,0,1,1,0,26,0,0
51,2,5802,0,0,0,0,0,1,0,1,0,9,0,0
35,2,15784,5,5,0,10,0,0,1,1,0,0,0,0
5,2,10762,2,2,2,2,0,0,1,1,0,0,0,0
12,2,16287,0,0,0,1,0,0,1,1,0,0,0,0
2,1,9142,6,6,1,5,1,0,0,1,0,8,0,0
57,2,16288,1,1,2,4,0,0,1,1,0,65,0,0
34,2,16289,1,1,1,6,1,0,0,1,0,0,0,0
30,2,16290,1,1,0,9,0,0,0,0,0,24,0,0
5,2,6415,1,1,1,8,1,0,0,1,0,12,0,0
37,2,9937,5,5,0,0,0,0,1,1,0,3,4,0
2,2,884,6,6,1,0,1,0,0,1,0,0,0,0
18,2,12028,15,15,0,5,0,1,1,1,0,0,0,0
14,2,16291,0,0,0,1,3,3,1,1,0,0,0,0
1,2,16292,1,1,1,2,1,1,0,1,0,0,0,0
4,2,16293,5,5,1,0,2,0,1,12,0,19,0,1
38,4,16294,0,0,2,0,4,1,1,106,0,7,0,0
14,1,16295,5,5,1,1,1,0,0,1,0,6,0,0
