27,2,747,1,1,0,9,0,0,0,1,0,3,0,0
29,2,19246,2,2,0,4,0,0,1,1,0,0,0,0
2,0,147,3,3,0,3,5,0,1,1,0,0,0,0
43,5,19247,8,8,6,11,0,1,1,1,0,0,0,0
15,2,19248,0,0,0,5,3,0,0,1,0,4,0,0
14,2,1916,1,1,1,5,1,0,0,1,0,20,0,0
2,2,7918,5,5,0,7,0,0,0,1,0,0,0,0
9,2,19249,1,1,1,6,1,0,0,1,0,16,0,0
41,5,19250,12,12,0,11,3,1,0,1,0,9,0,0
25,2,16418,8,8,1,9,1,0,0,1,0,0,0,0
2,2,10809,3,3,1,3,1,0,0,1,0,0,0,1
7,2,19251,1,1,1,6,1,0,0,1,0,4,0,1
42,0,3156,7,7,6,3,4,0,1,21,0,0,0,0
30,1,19252,1,1,2,8,5,0,0,1,0,9,0,0
23,2,19253,11,11,0,9,3,0,1,1,0,7,0,0
6,2,5402,8,8,0,9,0,2,0,1,0,3,20,0
21,2,19254,5,5,0,4,0,0,0,1,0,9,0,0
0,2,6236,0,0,1,0,1,0,0,1,0,3,0,0
16,2,2892,5,5,0,4,0,0,0,0,0,3,0,0
9,2,19255,5,5,1,1,1,0,0,1,0,31,0,0
41,2,19256,2,2,0,2,3,0,0,1,0,30,0,0
10,2,19257,6,6,0,3,0,1,1,1,0,13,0,0
43,4,19258,3,3,2,3,0,0,1,1,0,20,0,0
25,2,6922,3,3,1,1,1,0,0,7,0,0,0,1
52,5,19259,1,1,1,11,1,0,0,1,0,0,0,0
28,2,3782,1,1,1,7,1,0,0,1,0,0,0,1
37,2,19260,11,11,1,2,1,0,0,1,0,3,5,0
27,2,11237,1,1,1,5,1,0,0,1,0,17,0,0
30,2,3874,15,15,2,7,0,0,0,1,0,65,0,1
9,2,19261,1,1,6,7,4,0,0,1,0,0,0,0
14,2,1389,0,0,0,3,3,0,1,1,0,12,0,0
24,5,19262,4,4,0,11,4,1,1,1,0,26,0,0
33,2,14789,1,1,2,1,4,0,1,1,0,15,0,0
1,2,3664,1,1,0,0,0,0,0,1,11,0,0,0
10,2,7671,1,1,0,6,0,0,0,1,0,0,0,0
2,2,19263,0,0,1,6,1,0,0,1,0,3,0,0
8,2,19264,1,1,1,3,1,0,0,1,0,16,0,1
29,2,19265,5,5,1,0,2,0,1,1,0,3,0,1
14,2,9164,5,5,1,6,1,0,0,1,32,14,0,0
7,2,19266,1,1,2,9,0,1,0,6,0,0,0,1
14,2,19267,1,1,1,6,1,0,0,1,0,4,0,0
8,2,460,5,5,1,1,1,0,0,1,0,0,0,0
47,2,19268,5,5,2,5,0,0,1,1,0,9,0,0
24,2,19269,1,1,0,0,3,0,1,1,0,0,5,0
9,2,7941,0,0,0,1,0,0,1,1,0,7,0,0
5,2,4957,1,1,1,6,1,0,0,1,0,7,0,0
35,1,19270,1,1,1,8,1,0,0,1,0,7,0,0
2,2,19271,5,5,2,0,4,0,1,1,0,6,0,0
60,7,19272,1,1,1,4,1,0,0,1,0,16,0,0
13,2,19273,11,11,1,4,1,0,0,1,0,0,5,0
21,2,19274,5,5,0,5,3,0,0,1,0,6,0,0
42,2,14974,7,7,1,6,1,0,0,1,0,4,40,1
10,2,19275,6,6,1,6,1,0,0,1,0,0,0,0
7,2,19276,0,0,4,0,4,0,1,1,53,0,0,0
31,2,19277,0,0,1,5,1,0,0,31,0,3,0,1
30,2,19278,5,5,1,3,1,1,0,1,0,52,0,0
31,2,19279,0,0,0,0,0,0,1,1,0,3,0,0
27,2,19280,0,0,0,5,0,0,1,1,0,9,0,0
34,1,3691,10,10,1,3,1,0,0,1,0,3,0,1
29,2,8790,1,1,1,1,1,0,0,1,0,8,0,1
41,2,18084,12,12,0,5,3,1,1,1,0,12,0,0
18,2,19281,7,7,2,4,4,0,1,1,0,7,0,0
2,2,5878,1,1,2,6,4,0,0,1,0,0,0,0
35,2,19282,4,4,0,2,3,0,0,1,0,0,0,0
27,2,2979,2,2,1,9,1,0,0,1,0,8,0,0
2,1,16341,0,0,1,8,1,0,0,1,0,55,0,0
21,2,19283,2,2,0,5,0,0,1,1,0,0,8,0
10,2,19284,1,1,1,7,1,0,0,1,0,3,0,0
35,4,4480,7,7,1,7,1,3,0,1,0,0,0,0
37,2,19285,5,5,0,6,0,0,0,1,0,3,0,0
37,2,19286,6,6,1,0,1,0,0,1,0,0,0,1
48,5,4426,8,8,1,11,1,0,0,1,0,6,0,0
55,3,19287,5,5,1,1,1,1,0,1,42,0,0,1
5,2,15345,3,3,0,1,0,1,1,1,0,0,0,1
41,2,19288,2,2,0,5,3,0,0,1,0,6,0,0
21,5,19289,5,5,0,11,3,0,0,1,0,0,0,0
28,2,19290,11,11,1,7,1,1,0,1,0,4,0,0
17,1,10484,3,3,2,3,0,0,1,1,0,6,0,0
26,2,19291,5,5,0,4,0,0,1,1,0,0,0,0
16,2,19292,1,1,4,2,0,0,0,1,0,0,0,0
1,2,10990,1,1,1,6,1,0,0,1,0,0,0,0
2,2,13651,2,2,1,2,1,0,0,1,0,17,0,1
8,2,6195,1,1,1,3,1,0,0,7,0,0,0,1
30,2,19265,10,10,2,3,4,0,1,1,0,14,0,0
22,2,7219,5,5,0,3,0,0,1,1,0,0,0,0
4,2,19293,0,0,1,0,5,0,1,1,0,12,0,0
57,2,19294,4,4,1,4,1,0,0,1,0,7,0,0
30,2,19295,15,15,2,9,0,1,1,1,0,0,0,0
5,2,15672,1,1,1,6,1,0,0,1,0,3,0,0
3,1,4632,5,5,1,8,1,0,0,1,0,6,0,0
4,2,19296,0,0,1,5,1,0,0,1,0,4,0,1
11,2,17632,3,3,0,3,0,0,1,1,0,6,0,0
34,1,19297,1,1,1,8,1,0,0,1,0,7,0,0
4,2,14095,1,1,0,5,0,0,1,1,0,3,0,0
1,2,13131,12,12,4,0,4,0,1,1,0,0,0,0
21,2,1464,5,5,0,6,0,0,0,1,0,3,5,0
69,2,19298,8,8,1,3,1,1,0,1,0,33,0,0
25,1,6534,10,10,1,3,1,0,0,1,0,7,0,1
43,1,10850,1,1,6,0,4,0,1,1,0,9,0,0
29,2,362,5,5,2,6,0,0,0,1,0,29,0,0
