17750,17751,17752,17753,5,137,5,17754,14824,17755,17756,850,238,239,17757,5,17758,17759,17760,5,17761,5,5,5,17762,17763,710,17764,5,17765,5,5,5,17766,5,5,17750,17767,17768,5,5,17750,5,17750,5,17769,5,17770,5,1837,17771,17772,17750,17773,17774,17775,5,1703,17776,17777,5,17778,723,1843,17779,17780,5,17781,17782,5,5,5,5,5,17783,17784,17785,17786,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17787,17788,17750,17789,17790,17791,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17792,5,5,5,5,5,5,5,5,5,879,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17793,17794,16219,17795,5,72,5,17796,17797,17798,17799,2578,16226,1068,17800,5,17801,17802,17803,17804,17805,5,5,17806,5,17807,17808,17809,5,17810,5,5,5,17811,5,17812,17793,5,5,5,5,5,5,5,5,17813,5,5,5,17814,5,5,5,17815,17816,5,5,5,17817,17818,17819,5,5,5,5,5,5,5,5,5,17820,5,5,5,5,5,5,5,5,17821,17822,5,17823,5,17824,17825,5,17826,5,17827,17828,17829,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17830,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17831,17832,17833,17795,5,72,5,17834,17797,17835,17836,6947,17837,16502,17800,17838,17839,17840,17841,17804,17842,5,5,17843,5,17807,17808,17809,5,17810,5,5,5,17811,5,17844,17831,5,5,5,5,5,5,5,5,17845,5,5,5,17814,5,17846,5,17815,17816,5,5,5,17817,17818,17819,5,5,5,5,5,5,5,5,5,17847,5,5,5,5,5,5,5,5,17848,17849,5,17823,5,17824,17825,5,17826,5,17827,17828,17829,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17850,17851,17852,17853,5,72,5,17854,17855,17856,17857,3080,17858,17859,17800,5,17860,17861,17862,17804,17863,5,5,17864,5,17807,17808,17809,5,17810,5,5,5,17811,5,5,17850,17865,5,5,5,5,5,5,5,17866,5,5,5,17814,5,17867,5,17815,17868,5,5,5,17817,17818,17819,5,5,5,5,5,5,5,5,5,17869,5,5,5,5,5,5,5,5,17870,17871,5,17823,5,17824,17825,5,17826,5,17827,5,17872,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17873,17874,2311,17853,5,72,5,17875,1881,17876,17877,2317,2318,1185,17800,5,17878,17879,17880,17804,17881,5,5,17882,5,17807,17808,17809,5,17810,5,5,5,17811,5,5,17873,5,5,5,5,17873,5,5,5,17883,5,5,5,17814,5,17846,5,17815,17884,5,5,5,17817,17818,17819,5,5,5,5,5,5,5,5,5,17885,5,5,5,5,5,5,5,5,17886,17887,5,17823,5,17824,17825,5,17826,5,17827,17828,17888,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17889,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17890,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17891,17892,5,17853,5,72,5,17893,2788,17894,17895,17187,17896,4193,17800,5,17897,17898,17899,17804,17900,5,5,17901,5,17807,17808,17809,5,17810,5,5,5,17811,5,5,17891,5,5,5,5,17891,5,5,5,17902,5,5,5,17814,5,17846,5,17815,17903,5,5,5,17817,17818,17819,5,5,5,5,5,5,5,5,5,17904,5,5,5,5,5,5,5,5,17905,5,5,17823,5,17824,17825,5,17826,5,17827,17828,17906,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17907,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17908,17909,17910,17911,5,72,5,17912,4004,17913,17914,17915,17916,17917,17918,5,17919,17920,17921,17922,17923,5,5,17924,5,17925,17926,17927,5,17928,5,5,5,17929,17930,5,17908,5,5,5,5,5,5,5,5,17931,5,5,5,17932,5,5,5,17933,17934,5,5,17935,5,17936,17937,5,11008,5,5,5,5,5,5,5,17938,5,5,5,5,5,5,5,5,17939,17940,5,17941,5,17942,17943,5,17944,5,5,17945,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17946,17947,17948,17949,5,72,5,17950,17951,17952,17953,1773,1022,1023,17954,5,17955,17956,17957,17958,17959,5,5,17960,17961,17962,17963,5,5,17964,15167,5,5,17965,5,17966,17946,17967,5,5,5,5,5,5,5,17968,5,5,5,17969,5,17970,5,17971,17972,5,5,5,15176,15177,5,5,5,5,5,5,5,5,5,5,17973,5,5,5,5,5,5,5,5,17974,17975,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17976,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17977,17960,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,17978,5,5,5,5,5,5,5,5,17979,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
17980,17981,5,17982,5,72,5,17983,282,17984,17985,4116,17986,17987,17988,5,17989,17990,17991,17992,17993,5,5,17994,17995,17996,17997,17998,5,5,5,5,5,5,5,5,17980,5,5,5,5,17980,5,5,5,17999,5,5,5,18000,5,18001,5,5,18002,5,5,18003,18004,5,5,5,18005,5,5,5,5,5,5,5,18006,5,5,5,5,5,5,5,5,5,18007,5,5,5,5,5,5,5,5,18008,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18009,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
18010,18011,1178,18012,5,72,5,18013,10745,18014,18015,1884,11818,1185,18016,5,18017,18018,18019,18020,18021,5,5,18022,18023,18024,1781,18025,5,1867,5,5,5,18026,5,5,18010,5,5,5,5,18010,5,5,5,18027,5,5,5,18028,5,18029,5,5,18030,5,5,1785,5,5,5,5,18031,18032,5,5,5,5,5,5,18033,5,5,5,5,5,5,5,5,18034,18035,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18036,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18037,5,5,5,5,18038,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18039,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
